customer_id,risk_level,churn_probability,predicted_churn,actual_churn,age,gender,geography,products,active,balance,credit_score,tenure,complaints,strategy
CUST_1012,Low Risk,2.6%,No,No,-0.3749328399790146,Male,France,0.8088303613464911,False,$-1.23,0,1.7204163702201654,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1012
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (2.6%)
• Age:             -0.3749328399790146
• Gender:          Male
• Location:        France
• Products:        0.8088303613464911
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          1.7204163702201654 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1013,Low Risk,21.5%,No,No,-0.7549363518191462,Female,Spain,0.8088303613464911,False,$0.33,0,1.7204163702201654,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1013
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (21.5%)
• Age:             -0.7549363518191462
• Gender:          Female
• Location:        Spain
• Products:        0.8088303613464911
• Active Member:   ❌ No
• Credit Card:     ❌ No
• Balance:         $0.33
• Credit Score:    0
• Tenure:          1.7204163702201654 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1014,Low Risk,28.1%,No,No,-0.0899302060989159,Male,France,-0.9102564852985486,False,$0.21,0,1.7204163702201654,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1014
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (28.1%)
• Age:             -0.0899302060989159
• Gender:          Male
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ❌ No
• Credit Card:     ❌ No
• Balance:         $0.21
• Credit Score:    0
• Tenure:          1.7204163702201654 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1015,Low Risk,1.9%,No,No,-0.8499372297791791,Male,Spain,0.8088303613464911,True,$-1.23,0,-1.0414329711922958,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1015
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (1.9%)
• Age:             -0.8499372297791791
• Gender:          Male
• Location:        Spain
• Products:        0.8088303613464911
• Active Member:   ✅ Yes
• Credit Card:     ✅ Yes
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          -1.0414329711922958 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1016,Low Risk,9.3%,No,No,0.2900733057412157,Female,France,0.8088303613464911,False,$-1.23,0,-1.3866641388688534,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1016
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (9.3%)
• Age:             0.2900733057412157
• Gender:          Female
• Location:        France
• Products:        0.8088303613464911
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          -1.3866641388688534 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1017,Low Risk,16.8%,No,No,2.095089986981841,Female,Spain,0.8088303613464911,True,$-1.23,0,1.0299540348670502,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1017
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (16.8%)
• Age:             2.095089986981841
• Gender:          Female
• Location:        Spain
• Products:        0.8088303613464911
• Active Member:   ✅ Yes
• Credit Card:     ❌ No
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          1.0299540348670502 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1018,High Risk,86.1%,Yes,Yes,1.810087353101742,Female,Germany,0.8088303613464911,False,$0.68,0,-0.6962018035157382,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1018
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      High Risk (86.1%)
• Age:             1.810087353101742
• Gender:          Female
• Location:        Germany
• Products:        0.8088303613464911
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $0.68
• Credit Score:    0
• Tenure:          -0.6962018035157382 years
• Complaints:      0

🔴 URGENT INTERVENTION REQUIRED
────────────────────────────────────────────────

⚠️ RISK FACTORS IDENTIFIED:
• Customer is INACTIVE - needs re-engagement
• Low product adoption - cross-sell opportunity

🎯 RECOMMENDED ACTIONS (Priority Order):
────────────────────────────────────────────────

1️⃣ IMMEDIATE OUTREACH (Next 24-48 hours):
   • Priority phone call from relationship manager
   • Personal follow-up on recent issues
   • Welcome back offer with incentives

2️⃣ PREMIUM RETENTION OFFER:
   • Cashback offer: $100 on next 10 transactions
   • Waive monthly fees for 12 months
   • 0% interest on balance transfers for 6 months

3️⃣ PRODUCT BUNDLE OFFER:
   • Bundle 2 additional products at 25% discount
   • Free credit card annual fee waiver
   • Personal financial consultation

4️⃣ RE-ENGAGEMENT CAMPAIGN:
   • Welcome back bonus: $50 after first transaction
   • Personalized app notification with offers
   • Email campaign with success stories

📈 EXPECTED IMPACT:
   • 40-50% reduction in churn probability
   • Estimated value saved: $0
   • ROI: $6-8 per $1 spent

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1019,Medium Risk,56.9%,Yes,No,-0.3749328399790146,Female,Germany,-0.9102564852985486,False,$1.02,0,-1.3866641388688534,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1019
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Medium Risk (56.9%)
• Age:             -0.3749328399790146
• Gender:          Female
• Location:        Germany
• Products:        -0.9102564852985486
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $1.02
• Credit Score:    0
• Tenure:          -1.3866641388688534 years
• Complaints:      0

🟠 PROACTIVE RETENTION CAMPAIGN
────────────────────────────────────────────────

📋 CUSTOMER INSIGHTS:
• Customer shows MODERATE risk indicators
• Proactive engagement recommended within 1 week

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ LOYALTY REWARDS:
   • Double loyalty points for 3 months
   • Birthday bonus: $10 cashback
   • Anniversary gift: Free coffee voucher

2️⃣ VALUE-ADDED SERVICES:
   • Free credit score monitoring for 6 months
   • Financial planning webinar invitation
   • Pre-approved credit line increase of $5,000

3️⃣ ENGAGEMENT CAMPAIGN:
   • Personalized email with relevant offers
   • App push notifications for new features
   • Monthly newsletter with financial tips

📈 EXPECTED IMPACT:
   • 25-35% reduction in churn probability
   • Estimated value saved: ${customer['balance'] * 0.1:,.0f}
   • ROI: $3-5 per $1 spent

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1020,High Risk,89.7%,Yes,Yes,1.2400820853415448,Male,France,-0.9102564852985486,False,$-1.23,0,-1.3866641388688534,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1020
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      High Risk (89.7%)
• Age:             1.2400820853415448
• Gender:          Male
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ❌ No
• Credit Card:     ❌ No
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          -1.3866641388688534 years
• Complaints:      0

🔴 URGENT INTERVENTION REQUIRED
────────────────────────────────────────────────

⚠️ RISK FACTORS IDENTIFIED:
• Customer is INACTIVE - needs re-engagement
• Low product adoption - cross-sell opportunity

🎯 RECOMMENDED ACTIONS (Priority Order):
────────────────────────────────────────────────

1️⃣ IMMEDIATE OUTREACH (Next 24-48 hours):
   • Priority phone call from relationship manager
   • Personal follow-up on recent issues
   • Welcome back offer with incentives

2️⃣ PREMIUM RETENTION OFFER:
   • Cashback offer: $100 on next 10 transactions
   • Waive monthly fees for 12 months
   • 0% interest on balance transfers for 6 months

3️⃣ PRODUCT BUNDLE OFFER:
   • Bundle 2 additional products at 25% discount
   • Free credit card annual fee waiver
   • Personal financial consultation

4️⃣ RE-ENGAGEMENT CAMPAIGN:
   • Welcome back bonus: $50 after first transaction
   • Personalized app notification with offers
   • Email campaign with success stories

📈 EXPECTED IMPACT:
   • 40-50% reduction in churn probability
   • Estimated value saved: $-0
   • ROI: $6-8 per $1 spent

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1021,Low Risk,1.2%,No,No,-1.2299407416193107,Male,Spain,0.8088303613464911,True,$-1.23,0,1.0299540348670502,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1021
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (1.2%)
• Age:             -1.2299407416193107
• Gender:          Male
• Location:        Spain
• Products:        0.8088303613464911
• Active Member:   ✅ Yes
• Credit Card:     ✅ Yes
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          1.0299540348670502 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1022,Low Risk,6.2%,No,No,-1.2299407416193107,Male,France,-0.9102564852985486,True,$1.29,0,-0.6962018035157382,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1022
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (6.2%)
• Age:             -1.2299407416193107
• Gender:          Male
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ✅ Yes
• Credit Card:     ✅ Yes
• Balance:         $1.29
• Credit Score:    0
• Tenure:          -0.6962018035157382 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1023,Medium Risk,64.6%,Yes,Yes,0.4800750616612815,Male,France,-0.9102564852985486,False,$1.25,0,1.0299540348670502,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1023
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Medium Risk (64.6%)
• Age:             0.4800750616612815
• Gender:          Male
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $1.25
• Credit Score:    0
• Tenure:          1.0299540348670502 years
• Complaints:      0

🟠 PROACTIVE RETENTION CAMPAIGN
────────────────────────────────────────────────

📋 CUSTOMER INSIGHTS:
• Customer shows MODERATE risk indicators
• Proactive engagement recommended within 1 week

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ LOYALTY REWARDS:
   • Double loyalty points for 3 months
   • Birthday bonus: $10 cashback
   • Anniversary gift: Free coffee voucher

2️⃣ VALUE-ADDED SERVICES:
   • Free credit score monitoring for 6 months
   • Financial planning webinar invitation
   • Pre-approved credit line increase of $5,000

3️⃣ ENGAGEMENT CAMPAIGN:
   • Personalized email with relevant offers
   • App push notifications for new features
   • Monthly newsletter with financial tips

📈 EXPECTED IMPACT:
   • 25-35% reduction in churn probability
   • Estimated value saved: ${customer['balance'] * 0.1:,.0f}
   • ROI: $3-5 per $1 spent

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1024,Low Risk,19.4%,No,No,-0.46993371793904753,Female,France,-0.9102564852985486,True,$0.53,0,0.6847228671904925,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1024
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (19.4%)
• Age:             -0.46993371793904753
• Gender:          Female
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ✅ Yes
• Credit Card:     ❌ No
• Balance:         $0.53
• Credit Score:    0
• Tenure:          0.6847228671904925 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1025,Low Risk,25.1%,No,No,-0.46993371793904753,Male,France,-0.9102564852985486,False,$1.22,0,-0.6962018035157382,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1025
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (25.1%)
• Age:             -0.46993371793904753
• Gender:          Male
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $1.22
• Credit Score:    0
• Tenure:          -0.6962018035157382 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1026,Low Risk,7.3%,No,No,0.38507418370124863,Female,France,0.8088303613464911,True,$-1.23,0,-0.35097063583918053,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1026
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (7.3%)
• Age:             0.38507418370124863
• Gender:          Female
• Location:        France
• Products:        0.8088303613464911
• Active Member:   ✅ Yes
• Credit Card:     ❌ No
• Balance:         $-1.23
• Credit Score:    0
• Tenure:          -0.35097063583918053 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1027,Low Risk,20.2%,No,No,-0.3749328399790146,Male,Spain,-0.9102564852985486,True,$0.62,0,-1.3866641388688534,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1027
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (20.2%)
• Age:             -0.3749328399790146
• Gender:          Male
• Location:        Spain
• Products:        -0.9102564852985486
• Active Member:   ✅ Yes
• Credit Card:     ❌ No
• Balance:         $0.62
• Credit Score:    0
• Tenure:          -1.3866641388688534 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1028,Low Risk,19.6%,No,No,-0.2799319620189817,Male,France,0.8088303613464911,False,$1.32,0,1.0299540348670502,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1028
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (19.6%)
• Age:             -0.2799319620189817
• Gender:          Male
• Location:        France
• Products:        0.8088303613464911
• Active Member:   ❌ No
• Credit Card:     ✅ Yes
• Balance:         $1.32
• Credit Score:    0
• Tenure:          1.0299540348670502 years
• Complaints:      0

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1029,Medium Risk,36.2%,No,No,0.005070671861117005,Male,Germany,-0.9102564852985486,True,$0.24,0,-0.005739468162622887,0,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1029
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Medium Risk (36.2%)
• Age:             0.005070671861117005
• Gender:          Male
• Location:        Germany
• Products:        -0.9102564852985486
• Active Member:   ✅ Yes
• Credit Card:     ✅ Yes
• Balance:         $0.24
• Credit Score:    0
• Tenure:          -0.005739468162622887 years
• Complaints:      0

🟠 PROACTIVE RETENTION CAMPAIGN
────────────────────────────────────────────────

📋 CUSTOMER INSIGHTS:
• Customer shows MODERATE risk indicators
• Proactive engagement recommended within 1 week

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ LOYALTY REWARDS:
   • Double loyalty points for 3 months
   • Birthday bonus: $10 cashback
   • Anniversary gift: Free coffee voucher

2️⃣ VALUE-ADDED SERVICES:
   • Free credit score monitoring for 6 months
   • Financial planning webinar invitation
   • Pre-approved credit line increase of $5,000

3️⃣ ENGAGEMENT CAMPAIGN:
   • Personalized email with relevant offers
   • App push notifications for new features
   • Monthly newsletter with financial tips

📈 EXPECTED IMPACT:
   • 25-35% reduction in churn probability
   • Estimated value saved: ${customer['balance'] * 0.1:,.0f}
   • ROI: $3-5 per $1 spent

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
CUST_1030,Low Risk,12.0%,No,No,-0.8499372297791791,Female,France,-0.9102564852985486,True,$0.83,0,0.33949169951393476,2,"
================================================================================
🎯 RETENTION STRATEGY FOR CUST_1030
================================================================================

📊 CUSTOMER PROFILE:
────────────────────────────────────────────────
• Risk Level:      Low Risk (12.0%)
• Age:             -0.8499372297791791
• Gender:          Female
• Location:        France
• Products:        -0.9102564852985486
• Active Member:   ✅ Yes
• Credit Card:     ✅ Yes
• Balance:         $0.83
• Credit Score:    0
• Tenure:          0.33949169951393476 years
• Complaints:      2

🟢 LOYALTY REINFORCEMENT
────────────────────────────────────────────────

📋 CUSTOMER VALUE ANALYSIS:
• This is a LOYAL customer with LOW churn risk
• Focus on maintaining satisfaction

🎯 RECOMMENDED ACTIONS:
────────────────────────────────────────────────

1️⃣ APPRECIATION REWARDS:
   • $10 coffee voucher or gift card
   • Birthday bonus: $5 cashback
   • Anniversary gift: Double points for a month

2️⃣ EXCLUSIVE BENEFITS:
   • Early access to new banking features
   • Invitation to customer appreciation events
   • Priority customer support line

3️⃣ REFERRAL PROGRAM:
   • Enhanced referral bonus: $75 per successful referral
   • Referral leaderboard with quarterly prizes
   • ""Friend & Family"" special offers

📈 EXPECTED IMPACT:
   • 10-15% increase in loyalty metrics
   • Higher referral rate (estimated 2-3 referrals/year)

────────────────────────────────────────────────
Strategy Generated: 2026-03-13 21:12:38
================================================================================
"
